,startdate,enddate,status,ipaddress,progress,duration_in_seconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,id,captcha,donate_3,donate_6,att_cause_1,att_cause_2,att_cause_3,att_brand_1,att_brand_2,att_brand_3,pur,sbc_4,sbc_5,sbc_6,sbc_7,sbc_8,sbc_9,sbc_10,manip,know2,know,colin,hrc_fam,explain,age,gen,polid_1,polid_2,polid_3,polit,polit_4_text,sbcavg,att_cause
126,9/4/18 16:07,9/4/18 16:10,0,173.216.247.111,100,164,1,9/4/18 16:10,R_3p54KbbVxWVP2Xi,NA,NA,NA,NA,36.66960144,-93.2614975,anonymous,EN,A1APYLD4DUK33J,qGphJD,0,10,1,2,1,1,1,1,1,3,0,0,0,7,0,0,Nike is being boycotted at the moment for hiring Colin Kaepernick to do advertisements.,1,1,1,5,I think this was about opinions on Black Lives Matter and the controversy surrounding the NFL and kneeling during the National Anthem.,30,1,7,7,7,1,,1.428571429,1.333333333
127,9/4/18 16:02,9/4/18 16:10,0,73.91.206.91,100,451,1,9/4/18 16:10,R_3PAnRvptUrQNI1m,NA,NA,NA,NA,35.25999451,-90.03279877,anonymous,EN,A3P57IUDHUKNCE,qGphJD,0,10,6,6,6,7,7,7,7,66,57,84,71,85,57,59,Serena Williams and Colin Kapernick,1,1,1,7,black people,28,1,4,4,4,2,,68.42857143,6
128,9/4/18 16:06,9/4/18 16:10,0,108.28.241.221,100,210,1,9/4/18 16:10,R_2DLHEaI4MRZgKgo,NA,NA,NA,NA,38.43359375,-77.38870239,anonymous,EN,A88IDP4W0BJ7P,qGphJD,5,5,7,7,7,4,4,4,4,0,0,0,0,0,0,0,Their new ad.,0,0,1,4,I do not know.  I never speculate.  I just answer questions.,71,1,1,1,1,3,,0,7
129,9/4/18 16:06,9/4/18 16:10,0,107.170.186.79,100,206,1,9/4/18 16:10,R_CfRpehzkk4OOWL7,NA,NA,NA,NA,40.72140503,-74.00520325,anonymous,EN,A21XFDXM5VHDZM,qGphJD,5,5,7,6,7,6,7,6,5,61,78,64,88,75,89,89,New products,0,0,0,4,Knowledge about Nike and campaign about African-American society,28,1,2,2,2,3,,77.71428571,6.666666667
130,9/4/18 16:03,9/4/18 16:10,0,181.225.47.153,100,375,1,9/4/18 16:10,R_CkwBEGlkPrna87f,NA,NA,NA,NA,10.63169861,-71.64060211,anonymous,EN,A2XTMKV4WMK2JF,qGphJD,5,5,6,6,5,7,7,7,7,92,74,68,56,44,55,81,no,0,0,0,1,I think it was designed to evaluate the emotions towards a product,28,1,7,5,5,1,,67.14285714,5.666666667
131,9/4/18 16:01,9/4/18 16:10,0,45.57.196.7,100,507,1,9/4/18 16:10,R_2y45s9QeePIRXh5,NA,NA,NA,NA,39.99299622,-82.99849701,anonymous,EN,A1IJ9VL8YPIE3T,qGphJD,6,4,4,6,7,5,4,7,5,68,86,60,93,67,84,75,no,0,0,0,6,perception,28,2,5,7,6,1,,76.14285714,5.666666667
132,9/4/18 16:06,9/4/18 16:10,0,98.242.134.143,100,223,1,9/4/18 16:10,R_2b1X5vxRkrKdIFO,NA,NA,NA,NA,25.70140076,-80.35820007,anonymous,EN,APBA7ITVRAN44,qGphJD,0,10,2,2,2,7,7,7,7,75,75,75,75,75,75,75,Colin K. is a spokeperson now for Nike,1,1,1,4,Whether people who dislike BLM would have a problem with Nike after announcing Colin K. is now its spokesperson. I hate extremes like BLM. Colin to me doesn't represent that extreme. The reaction to his kneeling represents that extreme. Nike is cool by me.,36,2,5,2,5,2,,75,2
133,9/4/18 16:06,9/4/18 16:10,0,98.109.19.25,100,205,1,9/4/18 16:10,R_31oXOydPGcoT4aN,NA,NA,NA,NA,40.89630127,-74.15129852,anonymous,EN,AK467M5VTG7N4,qGphJD,1,9,7,7,7,6,6,6,5,50,60,50,40,50,50,60,No.,0,0,0,6,To evaluate how we view brands and activist movements.,28,1,2,2,3,3,,51.42857143,7
134,9/4/18 16:05,9/4/18 16:10,0,67.176.9.135,100,317,1,9/4/18 16:10,R_p5DeK8NQM6yErjX,NA,NA,NA,NA,39.56900024,-104.8582001,anonymous,EN,AZT1V1TUZZZBF,qGphJD,8,2,6,6,5,4,3,5,6,60,50,71,80,60,70,85,Only the news around Colin Kaepernick becoming the face of their Just Do it campaign and all the controversy surrounding Colin kneeling during anthem.,1,1,1,6,"Perception of people to racism on how people respond to big brand names, how they react to an important figure, who has controversy in support of minorities. ",31,1,1,1,2,3,,68,5.666666667
135,9/4/18 16:03,9/4/18 16:10,0,74.82.60.71,100,424,1,9/4/18 16:10,R_1l0N5r8GQpj2FOA,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,A2A4DJKCY4T6N5,qGphJD,0,10,7,7,7,6,6,6,6,92,92,92,65,91,86,84,new products are available,0,0,0,5,my attitude towards nike,38,1,2,2,2,3,,86,7
136,9/4/18 16:04,9/4/18 16:10,0,173.53.21.180,100,347,1,9/4/18 16:10,R_2ElZen7l2SJpKWX,NA,NA,NA,NA,37.33979797,-77.45860291,anonymous,EN,A280TORYM293P6,qGphJD,2.5,7.5,5,5,5,5,5,5,5,31,47,28,28,28,26,31,Colin Kaerpernick's face with a message about believing in yoursel regardless of the outcome.,1,1,1,5,To see if people will protest a well known brand is thought to be controversial.,36,2,4,3,5,2,,31.28571429,5
137,9/4/18 16:06,9/4/18 16:10,0,173.17.132.157,100,268,1,9/4/18 16:10,R_2pMpCyJzRQpSG17,NA,NA,NA,NA,34.89759827,-86.7154007,anonymous,EN,AF477Q0KX9S8R,qGphJD,4,6,4,4,4,4,4,4,2,5,5,5,5,5,5,5,I haven't seen any lately,0,0,1,4,I am not sure,36,2,5,3,5,2,,5,4
138,9/4/18 16:07,9/4/18 16:10,0,47.42.172.20,100,205,1,9/4/18 16:10,R_9mzYh0jC7ONtNRv,NA,NA,NA,NA,43.21650696,-123.3417053,anonymous,EN,ACIZKR30ALBE5,qGphJD,4,6,6,7,7,6,7,6,6,40,50,60,20,36,34,61,The found of Nike got some news and attention for his donations to the University of Oregon and OHSU recently.,0,0,1,6,"How people view Black Lives Matter and rather that is influenced by race, demographics, and related information and rather that affects people's perceptions of a company that is loosely affiliated with BLM. ",28,1,1,1,2,3,,43,6.666666667
139,9/4/18 16:07,9/4/18 16:10,0,165.248.218.146,100,230,1,9/4/18 16:10,R_PA7WSh9Nlo89h8R,NA,NA,NA,NA,20.76150513,-156.1103058,anonymous,EN,AOJ8NKVSG3LG3,qGphJD,0,10,5,5,5,5,5,5,5,25,50,5,0,0,5,10,just do it campaign with the take the knee football player,1,1,1,3,my feelings towards nike/blm,50,2,3,3,3,2,,13.57142857,5
140,9/4/18 16:03,9/4/18 16:11,0,98.246.93.102,100,454,1,9/4/18 16:11,R_1j9cH8mWZ04CoWV,NA,NA,NA,NA,45.6867981,-122.5755997,anonymous,EN,A2M03MZWZDXKAJ,qGphJD,5,5,7,7,7,7,7,7,2,10,59,10,1,2,3,3,Nike uses Colin Kaepernick in ad,1,1,1,5,Ads and personal connections through famous personalities. I just don't spend much money on sports gear,74,1,2,2,2,3,,12.57142857,7
141,9/4/18 16:06,9/4/18 16:11,0,104.1.212.151,100,290,1,9/4/18 16:11,R_3KOzFV2HIOwJgMj,NA,NA,NA,NA,30.73080444,-90.60980225,anonymous,EN,A14L7ICRNLCAQY,qGphJD,2,8,7,7,7,7,7,7,7,100,100,100,50,51,75,100,"Yes, Nike shares have fallen a little because Colin K is the face of Just DO It. ",1,1,1,7,Knowledge of Black Lives Matter and Colin K affects on Nike.,42,2,4,4,4,2,,82.28571429,7
142,9/4/18 16:04,9/4/18 16:11,0,69.57.115.49,100,422,1,9/4/18 16:11,R_2uTLhYcTkrN70LD,NA,NA,NA,NA,30.354599,-82.32980347,anonymous,EN,A1QUS2LKXIQ22L,qGphJD,0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"yes, making Kapernik your spokesman says alot about your integrity as a company.  Very unhappy with this disrespect.",1,1,1,7,"how I feel about Nike making Kapernick their spokesman.  Won't be supporting that loser of a company no longer.  Bye Bye, my money will go elsewhere.  And BLM is just as racist as the KLan.  nobody wants to talk about that or you'll be labelled a racist, but it's true.",47,2,7,7,7,1,,0,1
143,9/4/18 16:05,9/4/18 16:11,0,107.170.166.118,100,409,1,9/4/18 16:11,R_3m36Uvvv3pnJgYK,NA,NA,NA,NA,40.72140503,-74.00520325,anonymous,EN,A35BXHUO7IG3CR,qGphJD,5,5,7,7,7,7,7,7,7,81,86,92,79,79,69,71,nike launched a new footwear,0,0,0,4,about personal preferences,34,1,7,7,5,1,,79.57142857,7
144,9/4/18 16:06,9/4/18 16:11,0,23.94.140.231,100,297,1,9/4/18 16:11,R_1OZe73tDllyyPR2,NA,NA,NA,NA,34.0493927,-118.2640991,anonymous,EN,AR8ESLATK5RB2,qGphJD,5,5,5,6,3,7,5,3,6,48,81,53,88,36,83,63,No i think was this product is very good.,0,0,0,5,the tested to the make relief,25,2,5,6,4,2,,64.57142857,4.666666667
145,9/4/18 16:05,9/4/18 16:12,0,108.39.184.55,100,413,1,9/4/18 16:12,R_25Z261vTM3g9cNn,NA,NA,NA,NA,40.43099976,-79.92269897,anonymous,EN,A3NODCZ06UM7NJ,qGphJD,0,10,7,7,7,4,4,4,3,30,30,19,8,8,6,13,they have a campaign with the former NFL football play Kapernacky (mispelled his name),1,1,1,6,ad associations with Black athletes,63,2,2,2,2,3,,16.28571429,7
146,9/4/18 16:01,9/4/18 16:12,0,172.1.229.28,100,641,1,9/4/18 16:12,R_1FyrFMncGy2VajU,NA,NA,NA,NA,35.65020752,-83.97820282,anonymous,EN,AA87I4LIAG09P,qGphJD,0,10,5,5,5,4,4,4,2,0,0,0,0,0,0,0,"They ran an ad about Colin Kaepernick, supporting his decision to kneel during the national anthem",1,1,1,5,Whether support of Nike has went down since they started running this ad campaign,25,2,3,2,5,3,,0,5
147,9/4/18 16:07,9/4/18 16:12,0,67.210.153.97,100,341,1,9/4/18 16:12,R_3EKp2rcuQ4vvB9m,NA,NA,NA,NA,33.26370239,-96.95279694,anonymous,EN,A1DEDJSAYCW2U8,qGphJD,10,0,5,5,6,4,6,6,6,68,60,39,4,7,13,34,None,0,0,1,3,If nikeâ€™s Newest spokesperson will effect the views of their customers and how they perceive the brand now.,40,2,4,4,4,2,,32.14285714,5.333333333
148,9/4/18 16:03,9/4/18 16:13,0,73.27.62.161,100,581,1,9/4/18 16:13,R_2wEmimhBgsABMdf,NA,NA,NA,NA,27.31010437,-82.52140045,anonymous,EN,A34AQDMF5GVHVY,qGphJD,0,10,5,5,5,7,7,7,4,50,50,50,50,50,50,50,Yes that they have a new campaign with Colin Kaepernick.,1,1,1,7,Opinions on Nike recent promotional campagne.,63,1,4,4,4,3,,50,5
149,9/4/18 16:10,9/4/18 16:13,0,69.144.146.90,100,188,1,9/4/18 16:13,R_3rTYmCAZxBlmZnX,NA,NA,NA,NA,41.10339355,-104.905899,anonymous,EN,A2ER0EVZ7E1Z8G,qGphJD,10,0,7,7,7,7,7,7,7,94,100,97,97,100,96,100,Yes the recent Colin Kaepernick/BLM ad campaign.,1,1,1,7,Just looking at how people feel about the BLM movement and Nike signing Colin Kaepernick.,41,1,5,6,6,1,,97.71428571,7
150,9/4/18 16:10,9/4/18 16:13,0,24.154.43.118,100,151,1,9/4/18 16:13,R_PXo1cDGfY00CXcZ,NA,NA,NA,NA,39.67170715,-76.05460358,anonymous,EN,A10F0OVV7A0U74,qGphJD,0,10,1,1,1,5,5,6,5,34,34,15,43,8,21,55,Not familiar with any news regarding NIKE at all.,0,0,0,7,Attitudes on brands and social movements?,39,2,6,3,7,1,,30,1
151,9/4/18 16:01,9/4/18 16:13,0,99.195.53.243,100,753,1,9/4/18 16:13,R_1HksluuxtzkeX2H,NA,NA,NA,NA,30.74090576,-92.34549713,anonymous,EN,A2INXY39KBM92F,qGphJD,5,5,6,6,6,7,7,7,7,66,100,100,99,83,58,61,They are in support of one of the football players who kneeled during the anthem.,1,1,1,5,What we think about Nike's decision.,30,1,3,3,3,2,,81,6
152,9/4/18 16:05,9/4/18 16:14,0,69.255.81.75,100,530,1,9/4/18 16:14,R_3MGnI4HweIkC5TZ,NA,NA,NA,NA,38.35099792,-75.54460144,anonymous,EN,A3H1T1L00N0LO8,qGphJD,5,5,7,7,7,6,6,6,3,10,10,11,1,1,1,9,i dont recall any recent news,0,0,1,6," do we perceive or internalize slogans for movements like we do slogans for merchandise? on another note I guess I had heard, tonight as a matter of fact, recent Nike news. ",55,2,2,1,2,3,,6.142857143,7
153,9/4/18 16:03,9/4/18 16:15,0,108.247.86.161,100,709,1,9/4/18 16:15,R_2qjDTvJEiFnG4hK,NA,NA,NA,NA,34.0144043,-117.2771988,anonymous,EN,A2GLJODZ24J3T,qGphJD,0,10,1,1,1,6,6,6,6,61,77,67,56,51,49,72,,0,0,1,6,TRY TO SEE HOW WE FEEL ABOUT NIKE AFTER THE JUST DO IT ANNOUNCEMENT,45,1,6,5,6,1,,61.85714286,1
154,9/4/18 16:06,9/4/18 16:15,0,70.185.192.222,100,574,1,9/4/18 16:15,R_sgK2k0229KA2Icp,NA,NA,NA,NA,36.09710693,-95.96269989,anonymous,EN,AZ8JL3QNIPY4U,qGphJD,0,10,4,4,4,5,6,6,7,51,65,72,65,67,72,62,I havent heard any news.,0,0,1,4,Perceptions of businesses.,28,2,1,1,1,3,,64.85714286,4
155,9/4/18 16:04,9/4/18 16:16,0,45.28.151.32,100,721,1,9/4/18 16:16,R_1hEhaYjcmV5y7dY,NA,NA,NA,NA,36.38870239,-95.83010101,anonymous,EN,A27RAUUONPMS29,qGphJD,5,5,5,5,4,5,5,5,6,0,0,0,0,0,0,0,no,0,0,0,6,See if one supports black lives matter.,41,2,4,4,5,2,,0,4.666666667
156,9/4/18 16:05,9/4/18 16:17,0,107.170.186.79,100,698,1,9/4/18 16:17,R_1rwfW3sSYzCnAOG,NA,NA,NA,NA,40.72140503,-74.00520325,anonymous,EN,AT6GCE55ETXZG,qGphJD,5,5,5,5,5,4,4,4,6,49,46,51,52,36,48,59,50,0,0,0,4,"
to help the blacks who are not racist",31,1,5,4,5,3,,48.71428571,5
157,9/4/18 16:13,9/4/18 16:18,0,71.226.224.250,100,274,1,9/4/18 16:18,R_1kHb0s8CyQMFnrl,NA,NA,NA,NA,40.37559509,-74.65969849,anonymous,EN,A1KWIJXTC47YWE,qGphJD,1,9,3,3,3,4,4,4,5,0,0,0,0,0,0,0,Nike 'Just Did It'  campaign With Colin Kaepernick,1,1,1,7,"Evaluate people's feelings about Nike, Black Lives Matter and Colin Kaepernik",47,1,7,7,7,1,,0,3
158,9/4/18 16:06,9/4/18 16:18,0,216.218.131.163,100,748,1,9/4/18 16:18,R_Cdeju3P8F5u5ICB,NA,NA,NA,NA,37.54020691,-122.3041,anonymous,EN,A2PISSWRFWN1WI,qGphJD,3,7,6,5,5,7,7,7,7,91,90,95,95,95,95,100,"Just Do It , all the time they  have new products .",0,0,0,6,"
This survey involves completing several brief survey measures. ",55,1,3,4,3,3,,94.42857143,5.333333333
159,9/4/18 16:17,9/4/18 16:20,0,71.63.204.163,100,163,1,9/4/18 16:20,R_2dFjPohmoOPzCJi,NA,NA,NA,NA,45.51539612,-122.4980011,anonymous,EN,AJFVK3O1D7SPE,qGphJD,0,10,3,2,1,4,4,4,3,1,1,0,1,0,0,9,"No, not familiar with any recent news, only the old news from like, the 90's where they were using child labor.",0,0,0,6,Your views on the association between brands and BLM?,37,2,5,4,7,1,,1.714285714,2
160,9/4/18 16:21,9/4/18 16:22,0,71.218.54.219,100,82,1,9/4/18 16:22,R_Z8MRUpcFKUZ9R4d,NA,NA,NA,NA,39.76400757,-105.0179977,anonymous,EN,A30VAYXB85107X,qGphJD,0,10,5,6,5,7,6,7,6,60,70,35,22,31,20,70,No,0,0,0,5,Opinions of BLM and Nike,27,1,3,3,3,3,,44,5.333333333
161,9/4/18 16:22,9/4/18 16:24,0,96.89.47.65,100,127,1,9/4/18 16:24,R_oZi9jajRAajSBxf,NA,NA,NA,NA,40.3730011,-79.85320282,anonymous,EN,A34I7PV0UHRMKS,qGphJD,1,9,2,2,2,6,6,6,6,53,48,27,40,40,33,66,their stock dropped,0,0,1,4,familiarity with certain current events,24,2,4,3,6,2,,43.85714286,2
162,9/4/18 16:24,9/4/18 16:25,0,107.184.168.185,100,89,1,9/4/18 16:25,R_3NEUFxEhUCNhWnX,NA,NA,NA,NA,33.67480469,-117.908905,anonymous,EN,A1THXHPVWVEWNZ,qGphJD,0,10,2,2,3,3,3,3,2,0,0,0,0,0,0,12,People are mad at them for something stupid,0,0,1,4,Something involving racial attitudes,27,1,3,3,4,3,,1.714285714,2.333333333
163,9/4/18 16:23,9/4/18 16:26,0,23.229.117.64,100,135,1,9/4/18 16:26,R_6MxJohEUHrFVeFj,NA,NA,NA,NA,34.0493927,-118.2640991,anonymous,EN,AZA9IIBI3NQJI,qGphJD,5,5,7,6,7,7,7,6,7,97,94,92,96,94,95,93,likely,0,0,NA,7,awesome,24,2,7,7,7,1,,94.42857143,6.666666667
164,9/4/18 16:26,9/4/18 16:30,0,129.244.136.31,100,269,1,9/4/18 16:30,R_3fNaJQSddnUDDY4,NA,NA,NA,NA,36.146698,-95.95549774,anonymous,EN,A1WPXRSJ3S12OV,qGphJD,0,10,7,7,7,5,4,5,6,2,20,2,1,36,1,27,I am not,0,0,1,4,Knowledge of current activist movements and the result of brands stance on the current activists movements.,21,1,2,3,4,3,,12.71428571,7
165,9/4/18 16:23,9/4/18 16:31,0,72.207.231.13,100,462,1,9/4/18 16:31,R_1BRxda4Py0WOUjg,NA,NA,NA,NA,30.3999939,-91.145401,anonymous,EN,A2T5UVJCDX3C5,qGphJD,5,5,5,4,5,5,5,6,5,50,51,36,51,65,38,68,the have colin kappernik as a spokesperson and people are boycotting nike,1,1,1,4,how we feel about boycotting companies,29,2,2,2,3,3,,51.28571429,4.666666667
166,9/4/18 16:54,9/4/18 16:56,0,172.75.101.66,100,125,1,9/4/18 16:56,R_2c5CBUx8ibd25C6,NA,NA,NA,NA,34.40209961,-80.0766983,anonymous,EN,AG9WE8L0F8LLI,qGphJD,2,8,4,4,4,4,4,4,4,39,39,16,0,0,0,0,Colin Kapernick is the face of their anniversary campaign.,1,1,1,5,Opinions about Nike correlating with opinions on BLM.,35,2,4,2,4,2,,13.42857143,4
167,9/4/18 16:54,9/4/18 16:56,0,107.77.206.33,100,131,1,9/4/18 16:56,R_0Bp75f2UZTNv3AB,NA,NA,NA,NA,41.84829712,-87.65170288,anonymous,EN,AE8N3TPVXBUM8,qGphJD,0,10,1,1,1,4,4,4,2,0,0,0,0,0,0,0,no,0,0,1,6,no idea,32,2,5,5,5,1,,0,1
168,9/4/18 16:55,9/4/18 16:57,0,47.149.27.160,100,119,1,9/4/18 16:57,R_SJKaHX46K7T0vIJ,NA,NA,NA,NA,34.085495,-117.7344971,anonymous,EN,A15XX0WDRG29E7,qGphJD,2,8,7,7,7,7,7,7,7,95,96,94,96,98,96,98,N/A,0,0,1,4,I think this survey was designed to test if a person would make a donation to an organization.,43,2,3,3,3,3,,96.14285714,7
169,9/4/18 16:54,9/4/18 16:57,0,32.210.254.209,100,197,1,9/4/18 16:57,R_2cBImmr5RUKhpSH,NA,NA,NA,NA,41.54220581,-72.81950378,anonymous,EN,A2UIRQTM2V9F7V,qGphJD,0.5,9.5,4,4,4,5,4,5,5,74,68,76,42,29,54,72,kaepernik,1,1,1,5,news regarding nikes new campaign with colin kaepernik and BLM,37,1,4,3,4,2,,59.28571429,4
170,9/4/18 16:54,9/4/18 16:57,0,112.205.204.21,100,201,1,9/4/18 16:57,R_3hG4BBK6FqcLd0T,NA,NA,NA,NA,14.6000061,121.0332947,anonymous,EN,ANN162CY5IAGN,qGphJD,1,9,7,7,7,7,7,7,7,90,100,90,75,75,90,100,Can't think of any,0,0,0,4,I have no idea what this survey is about.,42,1,5,5,5,1,,88.57142857,7
171,9/4/18 16:55,9/4/18 16:57,0,140.198.103.91,100,107,1,9/4/18 16:57,R_3hoodOvF9UF4ZxS,NA,NA,NA,NA,33.43569946,-111.917099,anonymous,EN,ASX1CKKF6OXL1,qGphJD,10,0,7,7,7,7,7,7,7,100,100,100,100,100,100,100,Kapernick is the new Face of Nike,1,1,1,7,My perception and beliefs,33,1,4,4,4,2,,100,7
172,9/4/18 16:54,9/4/18 16:57,0,98.29.29.16,100,194,1,9/4/18 16:57,R_1Fyw9KnboAcpjIp,NA,NA,NA,NA,39.6473999,-84.15730286,anonymous,EN,A39YZG9BJIUC94,qGphJD,0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Yes.  They just names Colin Kaper-whatever his name is as their spokesperson.  His only claim to fame is to protest the national anthem.  Very classy.  Not.,1,1,1,5,How badly this will hurt Nike as a brand.,48,2,7,7,7,1,,0,1
173,9/4/18 16:54,9/4/18 16:57,0,128.171.137.10,100,167,1,9/4/18 16:57,R_UJU1Bu89P3JKfkd,NA,NA,NA,NA,21.32670593,-157.8166962,anonymous,EN,A1YPOIURXB6ESR,qGphJD,0,10,3,3,3,4,4,4,4,5,5,5,0,0,0,5,Colin Kaepernick being chosen as their spokesperson.,1,1,1,4,Feelings towards the Black Lives Matters movement.,43,2,3,3,5,3,,2.857142857,3
174,9/4/18 16:54,9/4/18 16:57,0,75.166.159.150,100,206,1,9/4/18 16:57,R_2qa6cLGnYIqKoah,NA,NA,NA,NA,39.92849731,-104.9559021,anonymous,EN,AYGJUG9FNEJVI,qGphJD,0,10,1,1,1,2,2,2,2,9,10,0,0,10,0,30,"Colin Kaepernick is now the face of their """"Just Do it"""" campaign.",1,1,1,6,It was designed to find out how using controversial figure Colin Kaepernick as the face of their campaign will affect how people view Nike as a brand.,20,1,6,6,6,1,,8.428571429,1
175,9/4/18 16:55,9/4/18 16:57,0,174.62.68.63,100,169,1,9/4/18 16:57,R_yJYvAbagDI55QBP,NA,NA,NA,NA,37.77909851,-122.2158051,anonymous,EN,AA64LSYYZULCK,qGphJD,2,8,6,6,6,6,6,6,4,17,26,0,0,0,0,22,the new campaign with Kaepernick,1,1,1,6,How feelings of support toward BLM come out in support of a brand that aligns itself with similar ideas,26,2,1,1,2,3,,9.285714286,6
176,9/4/18 16:54,9/4/18 16:57,0,174.87.254.199,100,206,1,9/4/18 16:57,R_1ps9Ms2xBogdV0k,NA,NA,NA,NA,39.66879272,-119.0686951,anonymous,EN,A2I8YALVTOJN49,qGphJD,5,5,6,6,6,7,7,7,5,70,70,50,50,50,40,70,"I'm aware of the recent Colin Kaepernick ad campaign, yeah.",1,1,1,5,I assumed it was a survey about how people feel towards Nike's new ad campaign.,37,2,1,1,1,3,,57.14285714,6
177,9/4/18 16:54,9/4/18 16:57,0,73.221.223.23,100,182,1,9/4/18 16:57,R_1QfldASUROFof8G,NA,NA,NA,NA,47.10319519,-122.8648987,anonymous,EN,A2Z3VYYYAIOGHC,qGphJD,0,10,1,1,1,4,5,5,5,11,18,11,30,4,46,61,I have heard them mentioned with something about racism but that's all I know.,1,1,1,4,A persons feelings towards BLM and nike.,28,1,4,5,3,2,,25.85714286,1
178,9/4/18 16:54,9/4/18 16:58,0,174.110.175.99,100,204,1,9/4/18 16:58,R_3G95gNJwzlWpVUK,NA,NA,NA,NA,33.09750366,-80.1753006,anonymous,EN,A3P7UAEQM9EN2T,qGphJD,2,8,3,3,3,6,6,6,4,50,61,60,50,50,51,58,I am not aware of any recent news,0,0,0,5,If people knew of a connection between Nike and the Black Lives Matter movement,43,2,4,4,4,2,,54.28571429,3
179,9/4/18 16:54,9/4/18 16:58,0,69.222.128.231,100,214,1,9/4/18 16:58,R_3khSZgLs6SjiMhP,NA,NA,NA,NA,33.88220215,-84.37830353,anonymous,EN,ABESON25QY6C3,qGphJD,10,0,6,5,5,5,5,5,6,30,32,58,15,55,18,88,Not sure,0,0,0,5,Controversy over the Nike brand?,24,2,6,2,6,1,,42.28571429,5.333333333
180,9/4/18 16:55,9/4/18 16:58,0,73.253.43.67,100,195,1,9/4/18 16:58,R_7P2eJZFJIitB01X,NA,NA,NA,NA,41.33869934,-72.69069672,anonymous,EN,A1JOGLG7TRDN37,qGphJD,0,10,2,2,2,4,4,4,5,30,39,10,54,31,14,38,"Colin Kirkpatrick is their spokesman now, I don't agree with his beliefs, but I feel he has the right say what he feels, and this hasnt really changed my views on nike",1,1,1,6,how we feel about the BLM movement,34,1,5,2,6,1,,30.85714286,2
181,9/4/18 16:54,9/4/18 16:58,0,73.59.163.7,100,246,1,9/4/18 16:58,R_3FOLblMl1hapw6t,NA,NA,NA,NA,35.08439636,-89.81040192,anonymous,EN,ALJGAZOKIZ9E4,qGphJD,2,8,6,6,6,5,5,5,5,35,60,25,15,35,4,40,I saw that the featured Colin Kapernick in an ad.,1,1,1,6,The effect of supporting Black Lives Matter on Nike's brand?,45,1,2,1,2,3,,30.57142857,6
182,9/4/18 16:55,9/4/18 16:58,0,99.116.17.237,100,156,1,9/4/18 16:58,R_1ddisFbsYmNxeIU,NA,NA,NA,NA,37.53720093,-120.8487015,anonymous,EN,A3NMU6AVMQ0QDB,qGphJD,0,10,4,4,4,7,7,7,7,80,89,97,90,90,94,92,Yes Nike is advertising and endorsing Colin Kaepernick,1,1,1,4,This study examines users support for Black Lives Matter and their knowledge of Colin Kaepernick sitting for pledge of allegiance,33,1,6,5,6,2,,90.28571429,4
183,9/4/18 16:54,9/4/18 16:58,0,134.114.94.127,100,217,1,9/4/18 16:58,R_2zIJSDNZAmavuYO,NA,NA,NA,NA,35.19810486,-111.6512985,anonymous,EN,A91FIXBBFCLLW,qGphJD,2,8,7,5,6,5,6,4,5,22,32,5,7,10,2,39,No.,0,0,0,5,Relationship between Nike and Black Lives Matter.,26,1,3,3,3,3,,16.71428571,6
184,9/4/18 16:54,9/4/18 16:58,0,50.88.239.115,100,257,1,9/4/18 16:58,R_ctBsa0fathrWu7T,NA,NA,NA,NA,28.66529846,-81.41880035,anonymous,EN,A3VMNKBY81VGY5,qGphJD,0,10,1,1,1,3,3,3,2,0,0,0,0,0,0,0,Nike has Kaepernick as the face of their just do it campaign,1,1,1,4,How negative the Nikes decision was against them.,34,1,5,5,6,1,,0,1
185,9/4/18 16:54,9/4/18 16:58,0,104.34.238.21,100,232,1,9/4/18 16:58,R_1IH6fihXL5D2NlY,NA,NA,NA,NA,33.84030151,-118.3538971,anonymous,EN,A1ESYH06VN3H8U,qGphJD,8,2,6,6,6,7,7,7,7,70,60,60,50,70,70,65,new Colin Kaepernick ad campaign,1,1,1,7,To see if having Colin Kaepernick in ads will help or hurt Nike's image,50,2,2,2,2,3,,63.57142857,6
186,9/4/18 16:54,9/4/18 16:58,0,68.97.28.61,100,213,1,9/4/18 16:58,R_1eRDrQiYqnla1TU,NA,NA,NA,NA,35.23300171,-97.41220093,anonymous,EN,A2YE6MQNAR8K99,qGphJD,1,9,6,6,6,4,4,4,3,35,43,7,0,19,7,46,new sponsorship,0,0,1,3,if people are against the nike sponsorship because of racism,20,1,2,1,2,3,,22.42857143,6
187,9/4/18 16:54,9/4/18 16:58,0,104.238.192.58,100,271,1,9/4/18 16:58,R_1Q4IyMaNXqiUFgO,NA,NA,NA,NA,36.08770752,-115.1484985,anonymous,EN,A3T9K2RY06UO14,qGphJD,0,10,5,5,5,3,3,3,5,41,41,42,41,40,41,42,Labor problems. Environmental pollution.,0,0,1,3,"First of all, it 'Lebron"""" not """"Labron.""""
Knowledge of BLM and attitudes to related brands that a BLM celebrity was dropped from because of BLM activities.",30,2,3,3,3,2,,41.14285714,5
